name,neighbourhood,room_type,bedrooms,bathrooms,accommodates,minimum_nights,price,availability_365,number_of_reviews,review_score,latitude,longitude,is_superhost
Short-term stay in Hong Kong,Islands,Entire home/apt,2.0,1.0,4,2,1200.0,365,113,90.0,22.3027,114.01118000000001,0
BIG 1 BEDROOM + Office - QUIET,Central & Western,Entire home/apt,1.0,1.0,4,28,1200.0,78,75,93.0,22.28421,114.1497,0
Hennessy Cozy washer Wifi MTR #SA,Wan Chai,Entire home/apt,1.0,1.0,2,7,600.0,364,28,94.0,22.27634,114.17423000000001,1
Ruby Dream Home,Kwai Tsing,Private room,1.0,1.0,2,1,493.0,29,41,98.0,22.35243,114.10888999999999,0
Midlevels Modern Apartment with Peak Views,Central & Western,Entire home/apt,3.0,2.0,6,7,3500.0,235,12,98.0,22.278570000000002,114.15376,0
SPECTACULAR Seaview COOL Room,Sai Kung,Private room,1.0,1.0,2,3,330.0,53,37,97.0,22.29322,114.27265,1
AMAZING Top Floor Seaview SKY Room,Sai Kung,Private room,1.0,1.0,2,3,450.0,301,24,96.0,22.2954,114.27099,1
AMAZING Top Floor 3 BEDROOM 2 BATH Unit,Sai Kung,Entire home/apt,3.0,2.0,8,7,1150.0,301,31,97.0,22.29634,114.27193999999999,1
Nice decorate 1 BR apt near Kennedy Town MTR,Central & Western,Entire home/apt,1.0,1.0,4,2,759.0,365,26,91.0,22.28311,114.13086000000001,0
Yellow Bamboo Bay,Sai Kung,Private room,1.0,1.0,2,2,507.0,128,19,99.0,22.40082,114.28421000000002,0
Lovely cozy new renovated rm Shatin,Sha Tin,Private room,1.0,1.0,1,28,547.0,365,52,95.0,22.37892,114.18567,0
Newly renovated! Explore like local,Wan Chai,Entire home/apt,2.0,1.0,10,28,1200.0,96,61,95.0,22.28394,114.19254,1
A single room next to a brand new hotel,Eastern,Private room,1.0,1.0,1,7,350.0,365,10,96.0,22.29286,114.19796000000001,0
Tsim Sha Tsui Metro 2 Bedrooms,Yau Tsim Mong,Entire home/apt,2.0,2.0,10,1,1500.0,365,20,90.0,22.29798,114.17268999999999,0
SPECTACULAR Seaview 3 BEDRM Unit,Sai Kung,Entire home/apt,3.0,2.0,8,7,1050.0,0,25,91.0,22.294929999999997,114.27147,1
North Point's hidden treasure!,Eastern,Entire home/apt,1.0,1.0,4,3,903.0,167,100,89.0,22.290860000000002,114.19673999999999,0
香港HK 2~3人房間HK room for 2-3 persons,Sham Shui Po,Private room,1.0,1.0,3,2,350.0,365,22,88.0,22.33659,114.15847,0
"Room in a modern apt, in cool  spot",Central & Western,Private room,1.0,1.0,1,1,650.0,364,170,98.0,22.28635,114.14566,0
尖沙咀地鐵新装舒適3房8人/Newly Reno TsimShaTsui MTR/3Br/8ppl,Yau Tsim Mong,Entire home/apt,3.0,1.0,8,1,819.0,289,207,92.0,22.299220000000002,114.17351000000001,0
"2 bath,3 bdr, 13ppl Beside MK MTR",Yau Tsim Mong,Entire home/apt,3.0,2.0,13,1,1800.0,235,118,92.0,22.312620000000003,114.16965,0
Beside MTR 5 double bed 2 Bar in MK,Yau Tsim Mong,Entire home/apt,4.0,2.0,12,1,1800.0,235,165,88.0,22.31302,114.17161000000002,0
"Beside Mongkok MTR,3bdr,2bath,13ppl",Yau Tsim Mong,Entire home/apt,3.0,2.0,13,1,1800.0,236,99,88.0,22.31176,114.17177,0
2min MTR 5 double bed 2 Bath in MK,Yau Tsim Mong,Entire home/apt,4.0,2.0,12,1,1800.0,235,73,92.0,22.31351,114.16966000000001,0
"1+1 inN, Rm A5, 2 beds, ""Owl""",Yau Tsim Mong,Private room,1.0,1.0,2,2,380.0,180,118,91.0,22.30754,114.17183999999999,0
Mongkok 4beds-6pax 1min MTR,Yau Tsim Mong,Entire home/apt,2.0,1.0,6,1,896.0,90,63,85.0,22.31812,114.17128999999998,0
INCREDIBLE Architect Design Duplex SPACE Ensuite,Sha Tin,Private room,1.0,1.0,1,3,500.0,326,42,99.0,22.38403,114.18768999999999,1
INCREDIBLE Architect Design Duplex EARTH Ensuite,Sha Tin,Private room,1.0,1.0,1,7,450.0,207,13,95.0,22.383570000000002,114.1868,1
INCREDIBLE Architect Design Duplex AIR Room,Sha Tin,Private room,1.0,1.0,2,7,300.0,365,38,98.0,22.38402,114.18699,1
(HK)3BR2WR 1min WanChaiMTR DesignApt,Wan Chai,Entire home/apt,3.0,2.0,8,2,888.0,49,275,90.0,22.27749,114.1726,0
We are right on Jordan MTR station,Yau Tsim Mong,Private room,1.0,1.0,2,1,464.0,365,22,87.0,22.305220000000002,114.17188,0
Ensuite 1-BR Apartment in Kowloon,Kowloon City,Entire home/apt,1.0,1.0,2,1,657.0,365,23,83.0,22.31095,114.18788,0
6D5 CausewayBay Center Cozy Warm Spacious 2BR6ppl,Wan Chai,Entire home/apt,2.0,1.5,6,7,2000.0,83,187,88.0,22.2808,114.18343999999999,0
"Own bathroom, terrace, TST Cosy Rm",Yau Tsim Mong,Private room,1.0,1.0,2,2,459.0,90,97,96.0,22.30275,114.17509,0
"Family Room@Austin,Jordan,Tsim Sha Tsui",Yau Tsim Mong,Private room,1.0,1.0,3,90,814.0,180,304,97.0,22.307,114.1662,1
SPECTACULAR Seaview WOW Ensuite,Sai Kung,Private room,1.0,1.0,2,3,380.0,52,10,100.0,22.29371,114.26857,1
Well decorated and fully equipped,Kowloon City,Entire home/apt,2.0,1.0,4,7,1163.0,364,150,98.0,22.30315,114.18597,0
One B/R apt with Garden in Wanchai,Wan Chai,Entire home/apt,1.0,1.0,4,2,953.0,1,21,89.0,22.27765,114.17034,0
鹿比旅舍 female,Yau Tsim Mong,Shared room,1.0,2.0,10,1,170.0,180,239,95.0,22.309,114.17173000000001,0
NEW 5 Star 1BR Apartment in Central,Central & Western,Entire home/apt,1.0,1.0,2,2,1157.0,265,61,98.0,22.28067,114.15521000000001,0
Ensuite Double Bedroom in City 5,Yau Tsim Mong,Private room,1.0,1.0,2,1,680.0,180,73,96.0,22.2976,114.17181000000001,1
"1房靚裝高铁九龍站傍/1BR/MTR Austin, Kln H Speed train STN",Yau Tsim Mong,Entire home/apt,1.0,1.0,4,2,421.0,357,186,90.0,22.307389999999998,114.16701,0
"3房靚裝高铁九龍站傍/3BR/MTR Austin, Kln H Speed train STN",Yau Tsim Mong,Entire home/apt,3.0,1.0,8,1,866.0,245,198,91.0,22.3076,114.16736999999999,0
Cottage-style flat in Sai Kung,Sai Kung,Entire home/apt,2.0,1.0,3,2,1601.0,286,136,95.0,22.38839,114.26626999999999,0
FULLY FURNISHED STUDIO B IN TSIM SHA TSUI 尖沙咀6B,Yau Tsim Mong,Entire home/apt,1.0,1.0,2,90,333.0,365,19,86.0,22.30115,114.17565,0
Friendly | Authentically HK living,Yau Tsim Mong,Hotel room,1.0,3.0,1,3,140.0,0,174,95.0,22.32532,114.16433,0
Kowloon | Authentically HK living,Yau Tsim Mong,Shared room,1.0,3.5,5,2,250.0,0,64,97.0,22.32532,114.16433,0
"Couple Tatami Room@Austin,Jordan,Tsim Sha Tsu",Yau Tsim Mong,Private room,1.0,1.0,2,90,579.0,0,472,96.0,22.307579999999998,114.16778000000001,1
"Deluxe Double Room@Tsim Sha Tsui,Austin,Jordan",Yau Tsim Mong,Private room,1.0,1.0,2,90,657.0,180,335,97.0,22.305979999999998,114.1657,1
"Couple Room@Austin,Jordan,Tsim Sha Tsui",Yau Tsim Mong,Private room,1.0,1.0,2,90,579.0,180,283,97.0,22.30679,114.16658999999999,1
"Deluxe Twin Room@Tsim Sha Tsui,Austin,Jordan",Yau Tsim Mong,Private room,1.0,1.0,2,90,657.0,141,349,96.0,22.30773,114.16564,1
地鐵口清新迷你舒适大床房（1米2床）可住1--2人,Yau Tsim Mong,Entire home/apt,1.0,1.0,2,30,501.0,365,38,88.0,22.31233,114.17105,0
"Single Tatami1@Austin,Jordan,Tsim Sha Tsui",Yau Tsim Mong,Private room,1.0,1.0,1,90,579.0,180,372,97.0,22.30591,114.16725,1
Top Quiet location YMT/Austin/Jordan MTR near ICC,Yau Tsim Mong,Entire home/apt,1.0,1.0,3,2,481.0,90,33,94.0,22.308410000000002,114.16773,0
JW Rm7 for 2 ppl (3mins to subway),Yau Tsim Mong,Private room,1.0,1.0,3,1,349.0,365,124,89.0,22.319879999999998,114.1706,0
"500MB Quiet studio near 3 MTR (Red, Green, Austin)",Yau Tsim Mong,Entire home/apt,1.0,1.0,3,2,607.0,90,30,83.0,22.30305,114.17711000000001,0
"Triple Room@Austin,Jordan,Tsim Sha Tsui",Yau Tsim Mong,Private room,1.0,1.0,3,90,814.0,180,241,96.0,22.30742,114.1673,1
