name,neighbourhood,room_type,bedrooms,bathrooms,accommodates,minimum_nights,price,availability_365,number_of_reviews,review_score,latitude,longitude,is_superhost
"Super central location, lovely apt. at great price",Indre By,Entire home/apt,1.0,1.0,3,4,1249.0,364,16,91.0,55.68155,12.5728,0
Cosy studio wiewing  Marble dome,Indre By,Private room,2.0,1.0,2,2,750.0,209,108,96.0,55.6865,12.5896,0
"PERFECT FAMILY APPARTMENT, HIP AREA",Nrrebro,Entire home/apt,3.0,1.0,5,7,1100.0,364,38,99.0,55.70158000000001,12.54425,0
Enjoy the heart of Vesterbro,Vesterbro-Kongens Enghave,Entire home/apt,2.0,1.0,3,5,800.0,365,18,98.0,55.667559999999995,12.55435,0
Peaceful & yet close to everything,Amager st,Entire home/apt,2.0,1.0,4,6,700.0,180,61,96.0,55.647830000000006,12.620389999999999,0
Charming 4 room Frederiksberg flat,Frederiksberg,Entire home/apt,3.0,1.0,4,6,850.0,301,38,95.0,55.68431999999999,12.53068,0
A true Copenhagen Apartment,Amager Vest,Private room,1.0,1.0,1,3,414.0,0,22,97.0,55.66619,12.59797,0
Central Copenhagen Top floor 105m2,Nrrebro,Entire home/apt,2.0,1.0,4,2,922.0,173,92,88.0,55.698719999999994,12.55165,0
Enjoy CPH -  living on a Houseboat,Amager Vest,Entire home/apt,2.0,1.0,6,3,967.0,0,144,92.0,55.641659999999995,12.554789999999999,0
Child friendly/Garden/Free bikes,Vanlse,Entire home/apt,3.0,1.0,6,3,750.0,202,13,98.0,55.69604,12.49823,0
Beautiful penthouse w. sunny terrasse in cool area,Vesterbro-Kongens Enghave,Entire home/apt,3.0,1.0,4,3,1190.0,5,36,97.0,55.66881,12.54407,0
SUNNY APARTMENT IN CENTRAL CPH,Nrrebro,Entire home/apt,1.0,1.0,2,4,706.0,21,74,97.0,55.686080000000004,12.554680000000001,0
Old school flat with a green view,Nrrebro,Entire home/apt,1.0,1.0,2,2,835.0,363,98,97.0,55.690630000000006,12.5563,0
Close by waterfront & city center,Amager Vest,Private room,1.0,2.0,3,6,409.0,56,128,95.0,55.66616,12.581489999999999,0
"Lovely apt. in Vesterbro, Cph",Vesterbro-Kongens Enghave,Entire home/apt,1.0,1.5,2,3,650.0,0,36,95.0,55.6678,12.546510000000001,0
Christianshavn Central Copenhagen,Indre By,Entire home/apt,3.0,1.5,6,3,1600.0,179,37,93.0,55.672380000000004,12.59051,0
