name,neighbourhood,room_type,bedrooms,bathrooms,accommodates,minimum_nights,price,availability_365,number_of_reviews,review_score,latitude,longitude,is_superhost
Lovely 3 Bed Flat - Refurb,Bishopston & Ashley Down,Entire home/apt,3.0,3.0,5,1,90.0,0,171,88.0,51.479409999999994,-2.58797,0
Sophie & Dan's spare room,St George West,Private room,1.0,1.0,2,1,27.0,207,18,98.0,51.4592,-2.54942,1
"Central 2 bed flat in Clifton, Bristol - Hopewell",Central,Entire home/apt,2.0,1.0,4,1,87.0,0,184,88.0,51.45825,-2.6085599999999998,0
2 Bedroom House 10 mins from the centre. St Judes,Lawrence Hill,Entire home/apt,2.0,1.0,4,2,79.0,340,359,93.0,51.45941,-2.57554,0
The Cottages - 2bed 2bath  Apartment  w. Terrace,Clifton,Entire home/apt,2.0,2.0,4,1,99.0,159,94,95.0,51.45367,-2.61861,0
Cleyro Apartments - Finzels Reach 2 Bedroom Deluxe,Central,Entire home/apt,2.0,1.0,4,1,169.0,46,30,93.0,51.4539,-2.5876200000000003,0
Cleyro Apartments - Finzels Reach 2 Bed Superior,Central,Entire home/apt,2.0,2.0,4,1,135.0,65,55,92.0,51.45389,-2.58702,0
Large peaceful room in Victorian house.,Southville,Private room,1.0,1.0,1,2,42.0,65,29,98.0,51.441790000000005,-2.60259,0
Large Single room in Handsome House,Southville,Private room,1.0,1.0,1,2,30.0,65,81,98.0,51.441790000000005,-2.60259,0
Guest annex A: 2 rooms & kitchenette in Totterdown,Windmill Hill,Entire home/apt,2.0,1.5,4,1,48.0,90,232,97.0,51.44042,-2.57154,1
"Comfy Double Room in Westbury Park, Bristol",Westbury-on-Trym & Henleaze,Private room,2.0,1.5,2,1,65.0,179,47,99.0,51.47773,-2.60986,1
5* Hotel Quality Living - 10mins from City,Henbury & Brentry,Entire home/apt,5.0,4.5,16,1,496.0,146,86,97.0,51.505309999999994,-2.61259,1
Double Room 2.,Eastville,Private room,1.0,3.0,1,5,23.0,365,36,93.0,51.4748,-2.55877,0
"Large, Bright Double Bedroom.",Easton,Private room,1.0,1.0,2,1,49.0,365,58,93.0,51.468140000000005,-2.56576,0
"Comfortable double room, en-suite, private lounge.",Avonmouth & Lawrence Weston,Private room,1.0,1.5,2,1,61.0,88,88,100.0,51.49543,-2.63948,1
"Fab flat, fab location, fab views!",Cotham,Entire home/apt,1.0,1.0,2,4,80.0,84,17,100.0,51.4623,-2.59361,0
Vintage Style room in Bristol city centre (33),Central,Private room,1.0,2.0,2,1,41.0,220,150,89.0,51.45486,-2.5928400000000003,0
A Sunny Room In Montpelier,Ashley,Private room,1.0,1.0,2,3,30.0,330,81,97.0,51.46714,-2.58716,1
Guest annex B: 2 rooms & kitchenette in Totterdown,Windmill Hill,Entire home/apt,2.0,1.5,4,1,48.0,90,253,97.0,51.44037,-2.5715,1
Newly decorated annex with garden view,Bishopston & Ashley Down,Entire home/apt,1.0,1.0,2,2,50.0,165,157,98.0,51.48457,-2.59501,1
Sunny & bright 1 bed flat in colourful Totterdown,Windmill Hill,Entire home/apt,1.0,1.0,4,2,66.0,362,225,98.0,51.44231,-2.58228,1
"Lovely sunny, double room with on-street parking",Brislington West,Private room,1.0,1.0,1,2,23.0,176,52,100.0,51.44105,-2.5529,0
2 lovely double rooms in quiet home,Avonmouth & Lawrence Weston,Private room,2.0,1.5,4,5,55.0,242,45,97.0,51.49505,-2.65498,1
Beautiful house full of character,Easton,Entire home/apt,3.0,1.0,6,1,140.0,35,37,93.0,51.45876,-2.55678,1
Gorgeous double room,Easton,Private room,1.0,1.0,2,2,28.0,359,99,97.0,51.457,-2.55756,1
Cosy Stylish Bedroom near Glos Rd & Airbus,Horfield,Private room,1.0,1.0,1,1,25.0,23,326,95.0,51.49577,-2.58302,1
Redland: Double room in large Victorian house,Redland,Private room,1.0,1.0,2,1,48.0,0,72,99.0,51.47218,-2.60532,1
Clean and comfy townhouse,Windmill Hill,Private room,1.0,1.5,1,2,29.0,53,51,98.0,51.443459999999995,-2.57996,1
Comfortable south Bristol townhouse,Southville,Private room,1.0,1.5,2,2,43.0,53,68,98.0,51.44552,-2.58074,1
Clifton Village Apt 2bed w. Balcony GreatLocation!,Clifton,Entire home/apt,2.0,1.0,4,1,130.0,119,12,98.0,51.45394,-2.61564,0
Massive flat... in beautiful Clifton Village,Clifton,Entire home/apt,2.0,1.0,3,2,106.0,0,67,97.0,51.45523,-2.6228599999999997,1
Double Room in Victorian Terrace,Southville,Private room,1.0,1.0,2,1,40.0,84,63,99.0,51.441159999999996,-2.60727,1
Entire Apartment! Cozy City Centre - Wapping Wharf,Central,Entire home/apt,1.0,1.0,2,30,69.0,70,11,96.0,51.44624,-2.59836,1
"Self-contained Southville flat, perfect location!",Southville,Entire home/apt,1.0,1.0,4,2,62.0,337,166,97.0,51.444959999999995,-2.6009900000000004,0
"Cosy Maisonette, On Gloucester Road",Bishopston & Ashley Down,Entire home/apt,2.0,1.5,4,5,65.0,12,21,97.0,51.48407,-2.58776,0
Self contained double with ensuite,Henbury & Brentry,Private room,1.0,1.0,2,3,30.0,326,78,91.0,51.51399,-2.59545,0
"Sunny family home in Clifton, Bristol inc parking",Clifton,Entire home/apt,4.0,2.5,6,4,129.0,158,11,91.0,51.45254,-2.6158799999999998,0
Stylish room-great central location-Free Parking,Cotham,Private room,1.0,1.0,1,2,40.0,90,55,100.0,51.465579999999996,-2.59729,1
"Double room, south facing.",Southville,Private room,1.0,1.5,1,7,33.0,2,99,99.0,51.44133,-2.6037,1
Spacious double room in lovely home with breakfast,Eastville,Private room,1.0,1.0,2,1,35.0,113,14,99.0,51.47537,-2.54922,1
"4-Bed Family Retreat House in Best Square, Bristol",Cotham,Entire home/apt,4.0,2.0,14,2,236.0,6,191,98.0,51.46468,-2.59262,0
"Calm, spacious ensuite near Southmead Hosp. 1 or 2",Horfield,Private room,1.0,1.0,2,1,30.0,326,154,96.0,51.49406,-2.59715,1
"Quiet + peaceful garden view single, near hospital",Horfield,Private room,1.0,1.0,1,1,28.0,303,92,97.0,51.49287,-2.5969,1
Stunning double bedroom with private bathroom,Bedminster,Private room,1.0,1.0,2,1,32.0,84,131,98.0,51.435140000000004,-2.6101,1
Double with sunset views in St Werburghs,Ashley,Private room,1.0,1.0,2,3,25.0,53,63,97.0,51.47182,-2.57666,1
"Spacious Boutique Apartment Clifton, King Size Bed",Clifton Down,Entire home/apt,1.0,1.0,2,2,98.0,0,115,90.0,51.470420000000004,-2.61448,0
Stunning traditional flat in the heart of Bristol,Cotham,Entire home/apt,2.0,1.0,4,1,101.0,142,420,97.0,51.46367,-2.59789,1
